expiry,date,cfg,dte,spot,credit,sc_d,sp_d,lc_d,lp_d,call_width,put_width,pnl_pts,max_dd_pts,gross,slip,stat,buy_turn,sell_turn,net,maxloss,year
20230713,2023-07-10,0.35/0.15,3.24,45147.05,167.35000000000002,0.342,-0.328,0.137,-0.152,400,400,-23.99999999999997,-36.799999999999955,-7199.999999999992,684.3397436914328,398.16738160000006,119460.00000000001,112260.00000000001,-8282.507125291424,69795.0,2023
20230713,2023-07-10,0.25/0.1,3.24,45147.05,113.94999999999999,0.223,-0.274,0.107,-0.101,300,500,-49.35000000000002,-68.55000000000001,-14805.000000000007,536.3383977321098,333.64873420000004,89160.0,74355.0,-15674.987131932117,115815.0,2023
20230713,2023-07-11,0.35/0.15,2.24,45008.2,131.20000000000002,0.357,-0.32,0.166,-0.152,300,300,2.9000000000000057,-0.4000000000000057,870.0000000000017,710.2705150038166,344.1584026,84525.0,85395.00000000001,-184.4289176038149,50639.99999999999,2023
20230713,2023-07-11,0.25/0.1,2.24,45008.2,112.55000000000001,0.282,-0.254,0.097,-0.088,400,400,6.200000000000003,-0.25,1860.000000000001,481.6990740603909,293.3281198,56025.0,57885.00000000001,1084.97280613961,86235.0,2023
20230713,2023-07-12,0.35/0.15,1.24,44872.5,135.1,0.389,-0.327,0.159,-0.136,300,300,10.349999999999994,-1.3000000000000114,3104.999999999998,309.3909414753568,324.5732908,72315.0,75420.0,2471.0357677246416,49470.0,2023
20230713,2023-07-12,0.25/0.1,1.24,44872.5,70.94999999999999,0.222,-0.249,0.111,-0.099,200,300,0.7499999999999858,-1.75,224.99999999999574,192.30369747364645,270.29147739999996,44490.0,44714.99999999999,-237.59517487365068,68715.0,2023
20230913,2023-09-07,0.35/0.15,6.24,44384.55,185.35000000000005,0.33,-0.35,0.137,-0.137,400,500,-64.79999999999995,-65.99999999999994,-19439.999999999985,665.6351719065024,452.60617300000007,157395.00000000003,137955.0,-20558.241344906488,94395.0,2023
20230913,2023-09-07,0.25/0.1,6.24,44384.55,127.89999999999999,0.271,-0.245,0.107,-0.094,400,500,-81.50000000000001,-81.50000000000001,-24450.000000000004,480.27358699798674,386.7920914,124665.0,100215.0,-25317.06567839799,111630.0,2023
20230913,2023-09-08,0.35/0.15,5.24,44938.25,167.6,0.347,-0.327,0.14,-0.157,400,400,-17.549999999999983,-67.15,-5264.9999999999945,485.21594794832566,400.2902062,119339.99999999999,114075.0,-6150.50615414832,69720.0,2023
20230913,2023-09-08,0.25/0.1,5.24,44938.25,93.0,0.227,-0.23,0.109,-0.108,300,400,-10.549999999999997,-47.39999999999998,-3164.999999999999,327.9222478491248,325.1998552,76815.0,73650.00000000001,-3818.122103049124,92100.0,2023
20230913,2023-09-11,0.35/0.15,2.24,45271.1,154.3,0.337,-0.364,0.163,-0.161,300,400,0.44999999999998863,-4.299999999999983,134.9999999999966,519.2703671882123,376.211077,102570.0,102705.0,-760.4814441882156,73710.0,2023
20230913,2023-09-11,0.25/0.1,2.24,45271.1,107.19999999999999,0.269,-0.246,0.099,-0.107,400,400,-16.650000000000006,-19.75000000000003,-4995.000000000002,388.1308534595142,310.63512940000004,70050.0,65055.0,-5693.765982859516,87840.0,2023
20230913,2023-09-12,0.35/0.15,1.24,45669.0,134.3,0.388,-0.343,0.166,-0.165,300,300,14.849999999999994,-41.64999999999998,4454.999999999998,155.3171378765055,332.6696512,75855.0,80310.0,3967.013210923493,49710.0,2023
20230913,2023-09-12,0.25/0.1,1.24,45669.0,87.05000000000001,0.227,-0.271,0.089,-0.103,300,400,7.299999999999997,-71.15,2189.999999999999,111.65666747170201,274.613899,45555.0,47745.0,1803.7294335282972,93885.0,2023
20231108,2023-11-02,0.35/0.15,6.24,43243.4,202.00000000000003,0.334,-0.341,0.155,-0.152,400,500,9.500000000000057,-48.94999999999996,2850.0000000000173,292.792054470745,417.3134626,123285.00000000001,126135.00000000001,2139.8944829292723,89400.0,2023
20231108,2023-11-02,0.25/0.1,6.24,43243.4,133.89999999999998,0.235,-0.252,0.098,-0.107,400,500,8.649999999999991,-50.64999999999998,2594.9999999999973,148.6206691337435,335.10109179999995,78420.0,81015.0,2111.278239066254,109830.0,2023
20231108,2023-11-03,0.35/0.15,5.24,43302.15,196.55,0.342,-0.346,0.138,-0.138,400,500,16.30000000000001,-1.5,4890.000000000004,820.9826951281278,383.38989520000007,103350.0,108240.0,3685.6274096718757,91035.0,2023
20231108,2023-11-03,0.25/0.1,5.24,43302.15,112.39999999999998,0.227,-0.245,0.105,-0.092,300,500,12.999999999999972,-2.9500000000000313,3899.9999999999914,529.1234094602494,308.2017712,62820.0,66720.0,3062.674819339742,116280.0,2023
20231108,2023-11-06,0.35/0.15,2.24,43493.6,139.0,0.357,-0.33,0.165,-0.162,300,300,8.750000000000028,-1.3500000000000227,2625.0000000000086,537.714161319497,347.8706811999999,85395.0,88020.0,1739.4151574805119,48300.0,2023
20231108,2023-11-06,0.25/0.1,2.24,43493.6,95.5,0.219,-0.263,0.087,-0.099,300,400,18.049999999999997,-7.84999999999998,5414.999999999999,268.79636167695116,280.29697300000004,46530.0,51945.0,4865.9066653230475,91350.0,2023
20231108,2023-11-07,0.35/0.15,1.24,43436.3,121.35,0.35,-0.339,0.123,-0.134,300,300,-30.850000000000023,-33.30000000000001,-9255.000000000007,185.28662165545268,322.59396159999994,79425.0,70170.0,-9762.880583255459,53595.0,2023
20231108,2023-11-07,0.25/0.1,1.24,43436.3,81.45,0.258,-0.252,0.083,-0.098,300,300,-28.25,-30.349999999999994,-8475.0,111.13071061327732,278.71135419999996,54870.0,46395.0,-8864.842064813278,65565.0,2023
20231213,2023-12-07,0.35/0.15,6.24,46588.25,282.4,0.346,-0.352,0.15,-0.143,600,700,0.05000000000001137,-17.200000000000045,15.00000000000341,311.6100788995658,496.6623369999999,168630.0,168645.0,-793.2724158995622,125280.0,2023
20231213,2023-12-07,0.25/0.1,6.24,46588.25,169.8,0.234,-0.244,0.095,-0.096,600,700,-0.3499999999999659,-19.69999999999999,-104.99999999998977,306.1019839816262,374.22283899999996,101639.99999999999,101535.00000000001,-785.3248229816159,159060.0,2023
20231213,2023-12-08,0.35/0.15,5.24,47011.5,226.8,0.342,-0.332,0.16,-0.16,500,500,23.80000000000001,-4.0,7140.000000000004,336.395456606923,443.7550822,134925.0,142065.0,6359.84946119308,81960.0,2023
20231213,2023-12-08,0.25/0.1,5.24,47011.5,173.79999999999995,0.258,-0.253,0.097,-0.1,600,600,29.69999999999996,-4.900000000000034,8909.999999999987,246.29203865141605,353.7795202,84465.0,93375.0,8309.928441148571,127860.00000000001,2023
20231213,2023-12-11,0.35/0.15,2.24,47370.8,196.54999999999995,0.373,-0.327,0.143,-0.161,500,400,11.049999999999955,-44.30000000000004,3314.9999999999864,296.06611102292635,396.9827086,111840.0,115155.0,2621.95118037706,91035.00000000001,2023
20231213,2023-12-11,0.25/0.1,2.24,47370.8,132.4,0.264,-0.232,0.093,-0.091,500,500,15.799999999999997,-35.94999999999999,4739.999999999999,189.2377895270376,314.9689204,65970.0,70710.0,4235.793290072962,110280.0,2023
20231213,2023-12-12,0.35/0.15,1.24,47331.65,188.24999999999997,0.381,-0.385,0.141,-0.153,400,400,24.799999999999955,-7.549999999999983,7439.999999999986,710.0871554101003,360.8452468,89310.00000000001,96750.0,6369.067597789886,63525.00000000001,2023
20231213,2023-12-12,0.25/0.1,1.24,47331.65,97.14999999999998,0.242,-0.249,0.107,-0.092,300,400,14.549999999999969,-15.650000000000034,4364.999999999991,455.6564059369227,282.7503214,48570.0,52935.0,3626.5932726630685,90855.0,2023
20240207,2024-02-01,0.35/0.15,6.24,45807.8,512.55,0.35,-0.361,0.147,-0.153,1200,1200,114.0499999999999,-3.400000000000091,34214.99999999997,3299.048616070815,656.8978689999999,233729.99999999997,267945.0,30259.053514929154,206235.0,2024
20240207,2024-02-01,0.25/0.1,6.24,45807.8,333.24999999999994,0.25,-0.258,0.099,-0.103,1200,1200,115.09999999999997,-5.800000000000068,34529.99999999999,2268.8109609057897,476.5212838,134715.0,169245.0,31784.667755294202,260025.0,2024
20240207,2024-02-02,0.35/0.15,5.24,46559.5,311.85,0.355,-0.343,0.152,-0.154,700,700,-32.299999999999955,-41.599999999999966,-9689.999999999985,951.9492401529801,580.1560348,220800.0,211109.99999999997,-11222.105274952966,116445.0,2024
20240207,2024-02-02,0.25/0.1,5.24,46559.5,211.79999999999995,0.255,-0.248,0.099,-0.095,700,800,-45.950000000000045,-63.15000000000009,-13785.000000000015,606.0752580765393,438.200788,145755.0,131970.0,-14829.276046076555,176460.0,2024
20240207,2024-02-05,0.35/0.15,2.24,45845.4,313.20000000000005,0.358,-0.355,0.145,-0.146,700,700,50.55000000000007,-9.649999999999977,15165.00000000002,2231.813398278304,490.70900319999987,155325.0,170490.0,12442.477598521717,116039.99999999999,2024
20240207,2024-02-05,0.25/0.1,2.24,45845.4,199.60000000000002,0.249,-0.251,0.095,-0.093,700,700,43.80000000000001,-13.600000000000023,13140.000000000004,1634.665426643937,373.57650700000005,92505.0,105645.00000000001,11131.758066356068,150120.0,2024
20240207,2024-02-06,0.35/0.15,1.24,45748.3,249.25000000000003,0.373,-0.356,0.138,-0.147,600,500,58.650000000000034,-4.299999999999983,17595.00000000001,1400.2006143411631,403.996732,106215.0,123810.0,15790.802653658848,105225.0,2024
20240207,2024-02-06,0.25/0.1,1.24,45748.3,142.45,0.235,-0.257,0.095,-0.098,500,500,46.79999999999998,-19.5,14039.999999999995,994.1497287113233,313.326943,58905.0,72945.0,12732.523328288671,107265.0,2024
20240320,2024-03-14,0.35/0.15,6.24,46769.15,396.79999999999995,0.354,-0.358,0.147,-0.149,800,900,41.099999999999966,-15.0,12329.999999999989,749.9552380576671,577.204945,204585.0,216915.0,11002.839816942322,150960.0,2024
20240320,2024-03-14,0.25/0.1,6.24,46769.15,238.45000000000002,0.239,-0.249,0.098,-0.095,700,900,39.700000000000045,-10.19999999999996,11910.000000000015,458.54291836980366,416.77757140000006,116985.0,128895.00000000001,11034.679510230211,198465.0,2024
20240320,2024-03-15,0.35/0.15,5.24,46605.7,328.8,0.367,-0.339,0.155,-0.156,700,700,34.44999999999999,-8.199999999999989,10334.999999999996,601.6852831265505,528.5672572,179265.0,189600.0,9204.747459673446,111360.0,2024
20240320,2024-03-15,0.25/0.1,5.24,46605.7,221.8,0.263,-0.25,0.1,-0.106,700,700,41.50000000000003,-9.150000000000006,12450.00000000001,378.9438601669704,403.32867160000006,109260.0,121710.00000000001,11667.727468233039,143460.0,2024
20240320,2024-03-18,0.35/0.15,2.24,46439.85,276.45000000000005,0.349,-0.348,0.147,-0.156,600,600,39.75,-8.549999999999955,11925.0,1233.8887600592216,459.815047,140550.0,152475.0,10231.29619294078,97064.99999999999,2024
20240320,2024-03-18,0.25/0.1,2.24,46439.85,162.14999999999998,0.234,-0.24,0.105,-0.097,500,600,41.14999999999995,-10.400000000000006,12344.999999999985,759.4526757368243,346.7370214,78329.99999999999,90675.0,11238.810302863161,131355.0,2024
20240320,2024-03-19,0.35/0.15,1.24,46566.05,212.55,0.373,-0.339,0.152,-0.162,500,400,51.55000000000001,-0.9000000000000057,15465.000000000004,678.3194187596938,389.397523,99630.0,115095.0,14397.28305824031,86235.0,2024
20240320,2024-03-19,0.25/0.1,1.24,46566.05,140.54999999999998,0.27,-0.24,0.099,-0.105,500,400,50.14999999999998,-2.900000000000034,15044.999999999993,463.12432747747386,309.8059462,56310.00000000001,71355.0,14272.06972632252,107835.00000000001,2024
20240430,2024-04-25,0.35/0.15,5.24,48124.4,273.34999999999997,0.349,-0.37,0.154,-0.146,500,700,-25.050000000000068,-36.7000000000001,-7515.00000000002,589.0072643300389,520.1899414,186510.0,178995.0,-8624.197205730059,127995.00000000001,2024
20240430,2024-04-25,0.25/0.1,5.24,48124.4,178.55,0.261,-0.254,0.103,-0.095,500,700,-37.5,-50.05000000000001,-11250.0,353.67565700555105,405.83472820000003,126345.0,115095.00000000001,-12009.51038520555,156435.0,2024
20240430,2024-04-26,0.35/0.15,4.24,48626.45,238.05000000000004,0.37,-0.328,0.147,-0.142,500,600,-7.699999999999989,-12.399999999999949,-2309.9999999999964,320.344611067807,451.1850988,145260.0,142950.0,-3081.5297098678034,108584.99999999999,2024
20240430,2024-04-26,0.25/0.1,4.24,48626.45,161.35000000000002,0.266,-0.252,0.096,-0.105,500,600,-6.949999999999989,-15.050000000000011,-2084.9999999999964,206.77677406256058,366.787939,98880.0,96795.0,-2658.5647130625566,131595.0,2024
20240430,2024-04-29,0.35/0.15,1.24,48497.4,186.45000000000002,0.376,-0.342,0.138,-0.155,400,400,-191.54999999999998,-191.54999999999998,-57464.99999999999,661.2775439354803,640.0561444,285285.0,227820.0,-58766.33368833547,64064.99999999999,2024
20240430,2024-04-29,0.25/0.1,1.24,48497.4,100.2,0.244,-0.232,0.1,-0.103,300,400,-167.10000000000002,-167.14999999999998,-50130.00000000001,440.0934642926179,524.0926276,216900.0,166770.0,-51094.186091892625,89940.0,2024
20240529,2024-05-23,0.35/0.15,6.24,48089.85,324.75,0.366,-0.352,0.14,-0.149,700,700,-79.94999999999999,-115.35000000000002,-23984.999999999996,647.5275054191137,596.6188144,239295.0,215310.0,-25229.146319819112,112575.0,2024
20240529,2024-05-23,0.25/0.1,6.24,48089.85,197.39999999999998,0.255,-0.249,0.101,-0.099,600,700,-68.65000000000003,-105.64999999999998,-20595.00000000001,364.0069588545969,458.13629979999996,161190.0,140595.0,-21417.143258654607,150780.0,2024
20240529,2024-05-24,0.35/0.15,5.24,48891.65,312.65,0.363,-0.334,0.153,-0.147,700,700,48.30000000000001,-0.75,14490.000000000004,719.2592953812554,500.8728076,161340.0,175830.0,13269.867897018748,116205.0,2024
20240529,2024-05-24,0.25/0.1,5.24,48891.65,204.0,0.259,-0.24,0.1,-0.1,700,700,50.25,-1.9499999999999886,15075.0,441.7210892979754,383.8322014,96840.0,111914.99999999999,14249.446709302025,148800.0,2024
20240529,2024-05-27,0.35/0.15,2.24,49262.55,239.09999999999997,0.346,-0.355,0.157,-0.144,500,600,-1.7500000000000568,-52.450000000000045,-525.000000000017,437.3019420559697,463.36777299999994,150750.0,150225.0,-1425.6697150559867,108270.00000000001,2024
20240529,2024-05-27,0.25/0.1,2.24,49262.55,171.75000000000003,0.259,-0.268,0.091,-0.106,600,600,3.1500000000000057,-75.79999999999998,945.0000000000017,270.7262536444511,375.98653420000005,101910.0,102855.0,298.2872121555506,128475.0,2024
20240529,2024-05-28,0.35/0.15,1.24,49324.5,237.25000000000006,0.357,-0.371,0.152,-0.148,500,600,59.60000000000002,0.0,17880.000000000007,468.5026100253265,403.13679220000006,105555.0,123435.00000000001,17008.36059777468,108824.99999999999,2024
20240529,2024-05-28,0.25/0.1,1.24,49324.5,142.29999999999998,0.26,-0.238,0.104,-0.093,500,600,58.69999999999999,0.0,17609.999999999996,307.24160713986487,313.95088359999994,56880.0,74490.0,16988.807509260132,137310.0,2024
20240626,2024-06-20,0.35/0.15,6.24,51555.0,323.35,0.35,-0.337,0.158,-0.151,700,800,32.30000000000001,-16.899999999999977,9690.000000000004,425.8312045624219,536.8231486,184215.0,193904.99999999997,8727.34564683758,142995.0,2024
20240626,2024-06-20,0.25/0.1,6.24,51555.0,233.7,0.253,-0.254,0.097,-0.097,800,900,41.89999999999998,-16.25000000000003,12569.999999999993,307.26230573109547,411.5793916,113700.0,126270.0,11851.158302668897,199890.0,2024
20240626,2024-06-21,0.35/0.15,5.24,51519.45,297.65000000000003,0.363,-0.351,0.16,-0.154,600,700,32.44999999999999,-4.2999999999999545,9734.999999999996,362.1043978478242,500.23862199999996,164145.0,173880.0,8872.656980152171,120704.99999999999,2024
20240626,2024-06-21,0.25/0.1,5.24,51519.45,192.10000000000005,0.248,-0.251,0.101,-0.094,600,800,35.650000000000034,-4.049999999999983,10695.000000000011,261.047939067554,377.21677180000006,96120.0,106815.00000000001,10056.735289132457,182370.0,2024
20240626,2024-06-24,0.35/0.15,2.24,51211.35,241.79999999999998,0.365,-0.336,0.139,-0.159,600,500,-62.900000000000006,-124.9,-18870.0,245.07056756953264,481.00803340000004,172575.0,153705.0,-19596.078600969533,107460.00000000001,2024
20240626,2024-06-24,0.25/0.1,2.24,51211.35,148.04999999999998,0.233,-0.253,0.098,-0.1,500,600,-29.450000000000017,-89.85,-8835.000000000005,188.00344983483978,368.88732400000004,104505.0,95670.0,-9391.890773834844,135585.0,2024
20240626,2024-06-25,0.35/0.15,1.24,51950.35,220.45,0.364,-0.353,0.143,-0.158,500,500,-97.44999999999999,-135.95,-29234.999999999996,396.1961921334556,495.2718298,187259.99999999997,158025.0,-30126.46802193345,83865.0,2024
20240626,2024-06-25,0.25/0.1,1.24,51950.35,152.0,0.26,-0.26,0.094,-0.095,500,600,-86.40000000000006,-140.85000000000002,-25920.00000000002,269.0140582890715,390.92779420000005,127905.0,101985.00000000001,-26579.94185248909,134400.0,2024
20240731,2024-07-25,0.35/0.15,6.24,50747.55,332.95000000000005,0.336,-0.355,0.154,-0.155,700,800,34.900000000000034,-10.499999999999943,10470.000000000011,296.18803508844223,540.3412066000001,185625.0,196095.0,9633.470758311569,140115.0,2024
20240731,2024-07-25,0.25/0.1,6.24,50747.55,220.09999999999997,0.246,-0.24,0.094,-0.097,800,800,38.39999999999998,-5.9000000000000625,11519.999999999993,196.583268873518,400.83394119999997,108510.0,120029.99999999999,10922.582789926475,173970.00000000003,2024
20240731,2024-07-26,0.35/0.15,5.24,50759.5,259.75,0.335,-0.332,0.15,-0.15,600,600,-54.30000000000001,-54.30000000000001,-16290.000000000004,167.7142655113773,529.9156006000001,197655.0,181365.00000000003,-16987.629866111383,102075.0,2024
20240731,2024-07-26,0.25/0.1,5.24,50759.5,206.95,0.262,-0.26,0.096,-0.096,700,700,-60.89999999999998,-60.89999999999998,-18269.999999999993,124.14918414439605,423.84569380000005,140865.0,122595.00000000001,-18817.99487794439,147915.0,2024
20240731,2024-07-29,0.35/0.15,2.24,51895.4,209.95,0.346,-0.333,0.15,-0.145,500,500,-39.79999999999998,-94.90000000000003,-11939.999999999995,273.61652678553287,462.01187380000005,157575.0,145635.0,-12675.628400585527,87015.0,2024
20240731,2024-07-29,0.25/0.1,2.24,51895.4,138.7,0.252,-0.244,0.104,-0.103,500,500,-38.900000000000034,-100.65,-11670.000000000011,256.2784386436021,373.8355006,109095.0,97425.0,-12300.113939243613,108390.0,2024
20240731,2024-07-30,0.35/0.15,1.24,51558.65,219.94999999999996,0.361,-0.353,0.148,-0.149,500,500,53.799999999999955,-39.099999999999994,16139.999999999985,2132.1873710716827,392.43251739999994,100845.0,116984.99999999999,13615.380111528302,84015.00000000001,2024
20240731,2024-07-30,0.25/0.1,1.24,51558.65,143.55000000000004,0.258,-0.257,0.101,-0.101,500,500,48.150000000000034,-31.599999999999966,14445.000000000011,1432.6962920407568,317.1578812,60735.00000000001,75180.0,12695.145826759253,106934.99999999999,2024
20240828,2024-08-22,0.35/0.15,6.24,50929.95,268.6,0.335,-0.34,0.149,-0.16,600,600,21.150000000000006,0.0,6345.000000000002,962.4132979696061,486.3325156,158775.0,165120.0,4896.254186430396,99420.0,2024
20240828,2024-08-22,0.25/0.1,6.24,50929.95,191.99999999999997,0.263,-0.237,0.093,-0.105,700,600,23.69999999999996,0.0,7109.999999999988,616.797199968673,380.07975220000003,100065.0,107174.99999999999,6113.123047831315,152400.0,2024
20240828,2024-08-23,0.35/0.15,5.24,50885.5,240.25000000000003,0.328,-0.345,0.148,-0.147,500,600,10.700000000000045,-7.650000000000034,3210.0000000000136,351.0445877514498,451.78672960000006,141930.0,145140.00000000003,2407.168682648564,107925.0,2024
20240828,2024-08-23,0.25/0.1,5.24,50885.5,168.0,0.244,-0.266,0.104,-0.107,500,600,13.75,-7.699999999999989,4125.0,243.7404438536972,368.2520463999999,95565.0,99690.0,3513.0075097463027,129600.0,2024
20240828,2024-08-26,0.35/0.15,2.24,51209.4,199.95000000000005,0.343,-0.354,0.154,-0.137,400,500,18.300000000000068,-4.899999999999977,5490.00000000002,631.9296790578976,391.83818199999996,107580.0,113070.00000000001,4466.232138942123,90014.99999999999,2024
20240828,2024-08-26,0.25/0.1,2.24,51209.4,125.84999999999997,0.237,-0.249,0.097,-0.091,400,500,19.549999999999955,-3.650000000000034,5864.999999999986,495.292010279206,312.5241928,63885.0,69749.99999999999,5057.183796920781,112245.00000000001,2024
20240828,2024-08-27,0.35/0.15,1.24,51011.65,173.75,0.368,-0.34,0.145,-0.136,400,400,0.700000000000017,-53.94999999999999,210.00000000000512,1023.6484217597317,357.57160239999996,92310.00000000001,92520.0,-1171.2200241597266,67875.0,2024
20240828,2024-08-27,0.25/0.1,1.24,51011.65,107.69999999999997,0.238,-0.276,0.112,-0.106,300,400,21.19999999999996,-27.000000000000043,6359.999999999988,798.7627020904854,297.26829280000004,55200.0,61560.0,5263.969005109502,87690.0,2024
20240925,2024-09-19,0.35/0.15,6.24,53296.45,273.65,0.357,-0.344,0.159,-0.158,600,600,13.949999999999932,-34.65000000000009,4184.99999999998,1128.7805454769154,499.2173152,167265.0,171450.0,2557.0021393230645,97905.0,2024
20240925,2024-09-19,0.25/0.1,6.24,53296.45,167.84999999999994,0.244,-0.237,0.098,-0.104,600,600,12.44999999999996,-34.500000000000114,3734.999999999988,720.943545729805,375.55692280000005,99825.0,103560.0,2638.4995314701832,129645.00000000003,2024
20240925,2024-09-20,0.35/0.15,5.24,53079.45,268.29999999999995,0.371,-0.348,0.145,-0.158,600,600,14.349999999999937,-66.35000000000008,4304.999999999981,1997.3930030470615,473.04710140000003,152850.0,157155.0,1834.5598955529194,99510.00000000001,2024
20240925,2024-09-20,0.25/0.1,5.24,53079.45,147.89999999999998,0.241,-0.238,0.103,-0.105,500,600,16.149999999999977,-56.700000000000045,4844.999999999993,1296.979705310635,358.9094397999999,89970.0,94815.0,3189.110854889358,135630.0,2024
20240925,2024-09-23,0.35/0.15,2.24,53866.3,216.59999999999997,0.33,-0.348,0.14,-0.139,500,600,9.949999999999989,-31.00000000000003,2984.9999999999964,644.6242428848934,428.62189420000004,129389.99999999999,132375.0,1911.7538629151027,115020.00000000001,2024
20240925,2024-09-23,0.25/0.1,2.24,53866.3,141.74999999999997,0.238,-0.26,0.098,-0.103,500,600,7.349999999999966,-33.75000000000003,2204.99999999999,453.1023182517966,351.6889408,87765.0,89970.00000000001,1400.2087409481935,137475.0,2024
20240925,2024-09-24,0.35/0.15,1.24,54121.85,170.70000000000005,0.337,-0.347,0.159,-0.158,400,400,41.85000000000005,-1.75,12555.000000000015,778.73205410479,366.89891200000005,89235.00000000001,101790.00000000001,11409.369033895224,68789.99999999999,2024
20240925,2024-09-24,0.25/0.1,1.24,54121.85,102.85,0.235,-0.238,0.109,-0.107,400,400,36.29999999999998,-1.5499999999999972,10889.999999999995,460.21441567462335,298.3695172,52800.0,63689.99999999999,10131.41606712537,89145.0,2024
20241023,2024-10-15,0.35/0.15,8.24,51906.15,343.55,0.357,-0.356,0.152,-0.155,700,800,11.650000000000034,-16.70999999999998,3495.00000000001,915.5641371866097,574.24284199,203370.0,206865.0,2005.1930208234005,136935.0,2024
20241023,2024-10-15,0.25/0.1,8.24,51906.15,218.0,0.257,-0.239,0.102,-0.091,700,900,14.199999999999989,-17.400000000000034,4259.999999999996,494.65718052105103,422.386015,121620.0,125880.0,3342.9568044789453,204600.0,2024
20241023,2024-10-16,0.35/0.15,7.24,51976.05,338.1,0.363,-0.366,0.143,-0.157,700,800,16.450000000000045,-5.2000000000000455,4935.000000000014,152.07149522697597,550.35803647,189510.0,194445.0,4232.570468303037,138570.0,2024
20241023,2024-10-16,0.25/0.1,7.24,51976.05,196.28999999999996,0.253,-0.244,0.106,-0.099,600,800,14.840000000000003,-8.56000000000006,4452.000000000001,162.56956944256467,407.504707528,113520.0,117971.99999999999,3881.925723029436,181113.0,2024
20241023,2024-10-17,0.35/0.15,6.24,51417.9,304.75,0.333,-0.358,0.145,-0.154,600,800,24.80000000000001,-8.75,7440.000000000004,318.6384220993704,521.69987668,172290.0,179730.00000000003,6599.661701220633,148575.0,2024
20241023,2024-10-17,0.25/0.1,6.24,51417.9,196.2,0.258,-0.237,0.105,-0.098,600,800,28.19999999999999,-3.0500000000000114,8459.999999999996,163.65290091043545,399.22242304,106050.0,114510.0,7897.124676049561,181140.0,2024
20241023,2024-10-18,0.35/0.15,5.24,51398.9,287.65,0.357,-0.347,0.149,-0.151,600,700,-100.00000000000006,-135.85000000000008,-30000.00000000002,339.2852600269697,592.9783214199999,238815.00000000003,208815.0,-30932.263581446987,123705.0,2024
20241023,2024-10-18,0.25/0.1,5.24,51398.9,174.45,0.241,-0.246,0.106,-0.095,500,800,-76.6,-109.45000000000005,-22980.0,338.0834628521834,449.10829246000003,156585.0,133605.0,-23767.191755312186,187665.0,2024
20241023,2024-10-21,0.35/0.15,2.24,52049.4,212.0,0.327,-0.357,0.136,-0.158,500,600,44.95000000000002,-12.850000000000023,13485.000000000005,141.0274930264653,414.24581251,110264.99999999999,123750.0,12929.72669446354,116400.0,2024
20241023,2024-10-21,0.25/0.1,2.24,52049.4,134.65,0.236,-0.235,0.093,-0.094,500,700,45.45000000000002,-12.150000000000006,13635.000000000005,71.47295409785642,327.12675937,63585.0,77220.0,13236.400286532149,169605.0,2024
20241023,2024-10-22,0.35/0.15,1.24,52152.45,166.95,0.339,-0.376,0.15,-0.165,400,400,-155.35000000000008,-155.35000000000008,-46605.00000000002,693.1685888382817,514.58493679,209520.00000000003,162915.0,-47812.75352562831,69915.0,2024
20241023,2024-10-22,0.25/0.1,1.24,52152.45,106.65000000000002,0.231,-0.253,0.094,-0.092,400,500,-184.24999999999994,-184.24999999999994,-55274.999999999985,579.1917459416512,378.79248601000006,143520.0,88245.0,-56232.98423195164,118004.99999999999,2024
20241127,2024-11-19,0.35/0.15,8.24,50802.3,350.84000000000003,0.36,-0.338,0.151,-0.153,800,800,1.6899999999999977,-5.809999999999945,506.9999999999993,560.0849079073366,607.125960658,223215.0,223722.0,-660.2108685653374,134748.0,2024
20241127,2024-11-19,0.25/0.1,8.24,50802.3,221.70999999999995,0.239,-0.255,0.105,-0.101,700,900,-11.540000000000106,-16.080000000000013,-3462.000000000032,335.97436394272245,456.31264304800004,145617.0,142155.0,-4254.287006990754,203487.00000000003,2024
20241127,2024-11-21,0.35/0.15,6.24,49949.55,381.70000000000005,0.365,-0.365,0.152,-0.157,800,900,-13.299999999999955,-70.14999999999992,-3989.9999999999864,309.2462739772315,627.7629572200001,237659.99999999997,233670.0,-4927.0092311972185,155490.0,2024
20241127,2024-11-21,0.25/0.1,6.24,49949.55,232.49,0.243,-0.256,0.095,-0.104,800,900,-4.710000000000008,-59.81999999999999,-1413.0000000000023,471.68964927554157,453.868688098,142755.0,141342.0,-2338.558337373544,200253.0,2024
20241127,2024-11-22,0.35/0.15,5.24,50832.4,316.30000000000007,0.337,-0.36,0.153,-0.145,600,900,-25.09999999999991,-45.29999999999984,-7529.999999999973,350.3210460636877,579.6578851599999,214635.0,207105.0,-8459.97893122366,175109.99999999997,2024
20241127,2024-11-22,0.25/0.1,5.24,50832.4,211.59999999999997,0.266,-0.244,0.099,-0.105,700,800,-35.64999999999998,-67.75000000000006,-10694.999999999993,244.10815177513877,450.08533141000004,147780.0,137085.0,-11389.193483185132,176520.00000000003,2024
20241127,2024-11-25,0.35/0.15,2.24,52153.35,272.80999999999995,0.353,-0.342,0.143,-0.149,600,700,61.90999999999988,0.0,18572.999999999964,939.7981351459614,465.58243553799997,133842.0,152415.0,17167.619429316004,128157.00000000001,2024
